,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,track.num_samples,track.duration,track.offset_seconds,track.window_seconds,track.analysis_sample_rate,track.analysis_channels,track.end_of_fade_in,track.start_of_fade_out,track.loudness,track.tempo,track.tempo_confidence,track.time_signature,track.time_signature_confidence,track.key,track.key_confidence,track.mode,track.mode_confidence,identity,Song_Name
18,0.494,0.697,7,-7.232,0,0.309,0.708,0.000405,0.0602,0.344,107.669,486773,4,10733352,486.77332,0,0,22050,1,0.0,482.3249,-7.232,107.669,0.388,4,0.757,7,0.446,0,0.431,25,Gone
19,0.705,0.769,9,-5.526,0,0.0425,0.113,0.0,0.105,0.583,107.949,213520,4,4708116,213.52,0,0,22050,1,2.10721,206.6634,-5.526,107.949,0.738,4,1.0,9,0.796,0,0.622,25,Can't Feel My Face
20,0.805,0.33,1,-8.712,0,0.1,0.22,0.0,0.105,0.211,121.97,242983,4,5357784,242.9834,0,0,22050,1,0.0,235.45033,-8.712,121.97,0.382,4,1.0,1,0.362,0,0.376,25,"Or Nah (feat. The Weeknd, Wiz Khalifa & DJ Mustard) - Remix"
21,0.579,0.326,5,-13.001,1,0.032,0.243,0.0,0.113,0.161,92.044,190435,4,4199087,190.43478,0,0,22050,1,0.0,190.43478,-13.001,92.044,0.118,4,0.937,5,0.018,1,0.105,25,The Weeknd
22,0.694,0.685,6,-6.535,0,0.133,0.224,0.0,0.124,0.306,158.831,196180,4,4325771,196.18008,0,0,22050,1,0.20308,192.41216,-6.535,158.831,0.435,4,1.0,6,0.319,0,0.422,25,Smile (with The Weeknd)
23,0.835,0.525,10,-7.799,0,0.448,0.0833,1.02e-06,0.077,0.582,179.988,112000,4,2469600,112.0,0,0,22050,1,0.0,105.87138,-7.799,179.988,0.23,4,1.0,10,0.254,0,0.393,25,The Weeknd
24,0.819,0.539,1,-7.444,1,0.21,0.182,1.76e-06,0.0916,0.717,156.182,116127,4,2560611,116.12748,0,0,22050,1,0.0,109.47048,-7.444,156.182,0.438,4,1.0,1,0.745,1,0.848,25,The Weeknd
25,0.537,0.746,10,-5.507,0,0.15,0.0236,1.01e-06,0.156,0.252,170.062,198267,4,4371780,198.26666,0,0,22050,1,0.07537,190.22366,-5.507,170.062,0.029,4,1.0,10,0.477,0,0.553,25,Heartless
26,0.806,0.685,0,-7.903,0,0.293,0.116,0.0,0.117,0.32,90.976,116044,4,2558769,116.04395,0,0,22050,1,0.0,108.58812,-7.903,90.976,0.226,4,1.0,0,0.008,0,0.321,25,The Weeknd
27,0.572,0.631,7,-9.836,0,0.0476,0.222,0.0,0.135,0.0713,134.078,249040,4,5491332,249.04,0,0,22050,1,0.15678,243.4322,-9.836,134.078,0.292,4,0.996,7,0.477,0,0.498,25,Often
28,0.453,0.826,11,-4.729,0,0.0388,0.0322,0.0,0.133,0.821,91.983,146600,4,3232535,146.60023,0,0,22050,1,0.0,135.61034,-4.729,91.983,0.323,4,0.996,11,0.405,0,0.42,25,The Weeknd
29,0.747,0.739,8,-6.008,1,0.0487,0.0106,2.22e-05,0.101,0.523,120.996,220196,4,4855328,220.19627,0,0,22050,1,0.0,211.80663,-6.008,120.996,0.876,4,1.0,8,0.167,1,0.338,25,Take My Breath
30,0.647,0.522,1,-8.401,1,0.196,0.0236,4.97e-06,0.0915,0.388,75.728,184893,4,4076899,184.89339,0,0,22050,1,2.35102,168.55946,-8.401,75.728,0.136,4,0.887,1,0.665,1,0.587,25,The Weeknd
31,0.667,0.719,7,-5.371,0,0.0346,0.00285,8.1e-05,0.0736,0.717,100.021,237520,4,5237316,237.52,0,0,22050,1,2.49034,234.61443,-5.371,100.021,0.811,4,1.0,7,0.718,0,0.596,25,In Your Eyes
32,0.684,0.69,5,-8.595,0,0.0565,0.00948,0.00032,0.0821,0.403,118.908,195987,4,4321506,195.98666,0,0,22050,1,0.0,184.37805,-8.595,118.908,0.436,4,1.0,5,0.511,0,0.22,25,The Weeknd
33,0.773,0.819,0,-5.946,0,0.118,0.428,0.0,0.0679,0.585,92.987,269187,4,5935566,269.18668,0,0,22050,1,0.19778,248.34322,-5.946,92.987,0.518,4,1.0,0,0.348,0,0.557,25,I Feel It Coming
34,0.5,0.484,6,-9.345,1,0.168,0.724,0.0,0.172,0.515,128.36,147707,4,3256933,147.70671,0,0,22050,1,0.0,147.70671,-9.345,128.36,0.098,4,1.0,6,0.391,1,0.47,25,The Weeknd
35,0.686,0.67,5,-8.494,0,0.0568,0.0108,0.000218,0.134,0.447,118.954,197500,4,4354875,197.5,0,0,22050,1,0.24961,184.63927,-8.494,118.954,0.701,4,1.0,5,0.437,0,0.142,25,The Weeknd
36,0.664,0.572,5,-6.099,0,0.0305,0.0811,0.00604,0.121,0.143,108.959,361027,4,7960638,361.02667,0,0,22050,1,0.0,352.62405,-6.099,108.959,0.41,4,0.945,5,0.304,0,0.398,25,After Hours
37,0.659,0.291,2,-8.275,0,0.0348,0.405,0.0,0.0771,0.406,119.829,277680,3,6122844,277.68,0,0,22050,1,6.20553,267.8538,-8.275,119.829,0.197,3,1.0,2,0.395,0,0.478,25,Earned It (Fifty Shades Of Grey)
38,0.236,0.28,7,-24.64,0,0.0518,0.245,0.181,0.155,0.358,108.499,30173,4,665322,30.17333,0,0,22050,1,0.53968,30.17333,-24.64,108.499,0.838,4,0.1,7,0.104,0,0.527,25,The Weeknd
39,0.766,0.788,6,-3.128,0,0.312,0.105,5.81e-06,0.142,0.609,179.984,200482,4,4420623,200.48177,0,0,22050,1,0.15116,194.63547,-3.128,179.984,0.578,4,1.0,6,0.02,0,0.573,25,Hawái - Remix
40,0.532,0.37,2,-10.52,1,0.122,0.0695,0.0,0.114,0.266,100.023,224000,4,4939200,224.0,0,0,22050,1,4.22603,218.30821,-10.52,100.023,0.021,4,0.891,2,0.273,1,0.362,25,The Weeknd
41,0.372,0.478,7,-9.835,0,0.0503,0.482,0.0,0.0844,0.254,101.102,348853,4,7692216,348.85333,0,0,22050,1,0.19746,341.30432,-9.835,101.102,0.468,4,0.95,7,0.353,0,0.52,25,Acquainted
42,0.768,0.342,9,-13.594,0,0.226,0.309,0.000718,0.188,0.637,119.942,138031,4,3043584,138.03102,0,0,22050,1,0.09274,130.57161,-13.594,119.942,0.303,4,0.979,9,0.675,0,0.532,25,The Weeknd
43,0.472,0.714,1,-4.389,0,0.0334,0.00937,0.0,0.0764,0.24,98.992,236133,4,5206740,236.13333,0,0,22050,1,0.31955,224.84464,-4.389,98.992,0.352,4,0.778,1,0.354,0,0.395,25,Love Me Harder
44,0.658,0.671,2,-12.21,1,0.0363,0.0933,0.000927,0.115,0.166,100.966,202093,4,4456158,202.09332,0,0,22050,1,0.71932,190.78094,-12.21,100.966,0.451,4,1.0,2,0.479,1,0.365,25,Lost in the Fire (feat. The Weeknd)
45,0.809,0.425,7,-13.226,1,0.112,0.132,0.0935,0.0765,0.771,100.009,228080,4,5029164,228.08,0,0,22050,1,0.09111,205.99002,-13.226,100.009,0.818,4,1.0,7,0.042,1,0.516,25,The Weeknd
46,0.586,0.525,1,-7.163,0,0.0615,0.111,0.0,0.134,0.508,133.629,260253,4,5738586,260.25333,0,0,22050,1,0.0,245.03438,-7.163,133.629,0.104,4,1.0,1,0.305,0,0.511,25,Die For You
47,0.688,0.418,1,-12.469,0,0.176,0.42,0.0,0.063,0.621,119.862,216260,4,4768524,216.25958,0,0,22050,1,0.0,206.62857,-12.469,119.862,0.418,4,1.0,1,0.505,0,0.563,25,The Weeknd
48,0.797,0.573,0,-7.85,1,0.319,0.159,0.0,0.144,0.445,124.995,206629,4,4556171,206.62907,0,0,22050,1,0.18571,203.14558,-7.85,124.995,0.497,4,1.0,0,0.559,1,0.528,25,Better Believe
49,0.883,0.315,7,-16.956,0,0.0743,0.276,9.25e-05,0.117,0.489,114.025,127321,4,2807424,127.32082,0,0,22050,1,0.06404,127.32082,-16.956,114.025,0.917,4,1.0,7,0.008,0,0.34,25,The Weeknd
0,0.904,0.723,11,-5.224,0,0.26,0.0631,0.0,0.185,0.835,145.013,227478,4,5015894,227.4782,0,0,22050,1,0.19741,224.38023,-5.224,145.013,0.751,4,1.0,11,0.199,0,0.114,26,"WHATS POPPIN (feat. DaBaby, Tory Lanez & Lil Wayne) - Remix"
1,0.7,0.649,0,-7.896,1,0.0628,0.0256,0.0,0.0735,0.474,160.058,246237,4,5429521,246.23679,0,0,22050,1,0.20884,239.4732,-7.896,160.058,0.746,4,0.987,0,0.784,1,0.691,26,TAlk tO Me (with Rich The Kid feat. Lil Wayne) - Remix
2,0.929,0.7,0,-5.595,0,0.0906,0.144,0.0,0.349,0.802,120.009,132024,4,2911127,132.0239,0,0,22050,1,0.23814,124.84789,-5.595,120.009,0.641,4,1.0,0,0.291,0,0.516,26,Broke In A Minute
3,0.904,0.723,11,-5.224,0,0.26,0.0631,0.0,0.185,0.835,145.013,227478,4,5015894,227.4782,0,0,22050,1,0.19741,224.38023,-5.224,145.013,0.751,4,1.0,11,0.199,0,0.114,26,"Whats Poppin (feat. DaBaby, Tory Lanez & Lil Wayne) [Remix] - Bonus Track"
4,0.53,0.502,11,-8.179,0,0.26,0.00949,1.3e-06,0.12,0.25,189.934,228640,4,5041512,228.64,0,0,22050,1,0.0,221.45451,-8.179,189.934,0.174,4,1.0,11,0.576,0,0.559,26,LUV
5,0.697,0.516,1,-9.466,0,0.194,0.00964,0.0,0.135,0.167,79.935,325853,4,7185066,325.85333,0,0,22050,1,0.25628,321.21323,-9.466,79.935,0.044,4,0.974,1,0.332,0,0.459,26,Dance For Me (feat. NAV)
6,0.546,0.529,11,-10.511,0,0.0583,0.0862,6.5e-06,0.124,0.247,107.331,237787,4,5243196,237.78667,0,0,22050,1,0.0,230.5161,-10.511,107.331,0.209,4,1.0,11,0.37,0,0.507,26,Say It
7,0.803,0.759,7,-4.692,0,0.0494,0.00509,0.0,0.0921,0.284,104.0,213308,4,4703434,213.30766,0,0,22050,1,0.0,196.63239,-4.692,104.0,0.247,4,1.0,7,0.606,0,0.601,26,Still Be Friends (feat. Tory Lanez & Tyga)
8,0.752,0.8,11,-6.344,1,0.38,0.0627,0.0,0.0751,0.59,62.599,155040,4,3418624,155.03964,0,0,22050,1,0.0,141.13087,-6.344,62.599,0.013,4,1.0,11,0.284,1,0.393,26,Dripping
9,0.909,0.446,1,-11.432,0,0.462,0.183,0.0,0.0789,0.6,128.033,231415,4,5102695,231.41473,0,0,22050,1,0.0,224.21188,-11.432,128.033,0.679,4,1.0,1,0.636,0,0.654,26,SKAT (feat. DaBaby)
10,0.746,0.625,1,-6.474,0,0.164,0.246,0.0,0.35,0.585,91.694,62747,4,1383564,62.74667,0,0,22050,1,0.0,62.74667,-6.474,91.694,0.5,4,1.0,1,0.238,0,0.283,26,Juvenile Freestyle - Live From Spotify House SXSW '16
11,0.454,0.612,10,-8.805,0,0.325,0.0459,0.0,0.248,0.234,70.699,294175,4,6486560,294.17505,0,0,22050,1,0.0,294.17505,-8.805,70.699,0.002,4,0.582,10,0.674,0,0.617,26,Makaveli
12,0.464,0.547,7,-8.137,0,0.339,0.0511,0.0,0.155,0.423,67.003,221492,4,4883899,221.49202,0,0,22050,1,0.22635,221.49202,-8.137,67.003,0.126,4,0.556,7,0.565,0,0.559,26,The Take (feat. Chris Brown)
13,0.764,0.77,10,-7.035,0,0.25,0.459,0.0,0.109,0.346,134.006,236418,4,5213015,236.41791,0,0,22050,1,0.0,221.49515,-7.035,134.006,0.401,4,0.957,10,0.469,0,0.619,26,Tory Lanez
14,0.53,0.517,5,-9.253,0,0.399,0.387,0.0,0.176,0.381,137.554,326813,4,7206234,326.81332,0,0,22050,1,0.32971,311.91364,-9.253,137.554,0.077,4,0.858,5,0.371,0,0.448,26,And This is Just The Intro
15,0.801,0.759,7,-4.694,0,0.0494,0.00531,0.0,0.091,0.293,104.002,213308,4,4703434,213.30766,0,0,22050,1,0.0,196.63239,-4.694,104.002,0.268,4,1.0,7,0.602,0,0.6,26,Still Be Friends (feat. Tory Lanez & Tyga)
16,0.862,0.453,1,-11.837,1,0.289,0.0658,5.8e-06,0.154,0.457,94.993,176153,4,3884172,176.15292,0,0,22050,1,0.0,171.23557,-11.837,94.993,0.519,4,1.0,1,0.147,1,0.267,26,Tory Lanez
17,0.775,0.823,5,-4.941,0,0.0635,0.0881,0.0,0.309,0.65,120.059,174848,4,3855406,174.84834,0,0,22050,1,0.1858,168.54785,-4.941,120.059,0.358,4,0.911,5,0.274,0,0.288,26,Stupid Again
18,0.592,0.701,10,-4.014,0,0.0858,0.0451,0.0,0.327,0.282,129.501,280615,4,6187569,280.61536,0,0,22050,1,0.0,265.26477,-4.014,129.501,0.459,4,1.0,10,0.748,0,0.694,26,Litty (feat. Tory Lanez)
19,0.573,0.716,4,-11.289,0,0.328,0.00104,1.44e-05,0.368,0.387,102.385,161567,4,3562560,161.56735,0,0,22050,1,0.0,161.56735,-11.289,102.385,0.046,4,1.0,4,0.7,0,0.375,26,Tory Lanez
20,0.76,0.746,0,-5.331,0,0.227,0.137,0.0,0.0905,0.449,100.011,233546,4,5149691,233.54608,0,0,22050,1,0.25578,229.33769,-5.331,100.011,0.112,4,1.0,0,0.397,0,0.57,26,Jerry Sprunger (with T-Pain)
21,0.881,0.785,2,-5.4,1,0.102,0.0121,0.0,0.0849,0.178,105.972,219465,4,4839201,219.4649,0,0,22050,1,0.19147,210.23347,-5.4,105.972,0.085,4,1.0,2,0.234,1,0.399,26,Cold (feat. Tory Lanez)
22,0.738,0.72,8,-5.877,1,0.327,0.013,0.0,0.141,0.361,130.118,147744,4,3257755,147.74399,0,0,22050,1,0.0,133.54958,-5.877,130.118,0.381,4,0.755,8,0.139,1,0.33,26,Tory Lanez
23,0.807,0.602,11,-5.005,1,0.274,0.0835,0.0,0.151,0.252,95.031,151649,4,3343863,151.64912,0,0,22050,1,0.0,148.81088,-5.005,95.031,0.296,4,1.0,11,0.574,1,0.555,26,FeRRis WhEEL (feat. Trippie Redd)
24,0.972,0.261,2,-14.088,0,0.358,0.247,0.0,0.107,0.293,109.041,126882,4,2797742,126.88172,0,0,22050,1,0.0,126.88172,-14.088,109.041,0.601,4,1.0,2,0.075,0,0.271,26,Tory Lanez
25,0.918,0.779,8,-5.942,0,0.153,0.147,0.0,0.0777,0.939,124.994,144907,4,3195210,144.90749,0,0,22050,1,0.08118,129.59637,-5.942,124.994,0.93,4,1.0,8,0.185,0,0.318,26,Bands In The Trap
26,0.647,0.503,9,-10.745,1,0.486,0.0522,1.65e-05,0.245,0.579,156.057,210939,4,4651200,210.93878,0,0,22050,1,0.0,206.80853,-10.745,156.057,0.72,4,1.0,9,0.0,1,0.015,26,Tory Lanez
27,0.539,0.528,11,-8.113,0,0.252,0.0108,0.0,0.117,0.252,190.169,228640,4,5041512,228.64,0,0,22050,1,0.0,221.46033,-8.113,190.169,0.01,4,1.0,11,0.5,0,0.514,26,LUV
28,0.378,0.603,1,-11.078,1,0.335,0.148,0.0,0.323,0.225,80.907,170031,4,3749184,170.03102,0,0,22050,1,0.26721,163.3698,-11.078,80.907,0.018,4,1.0,1,0.692,1,0.528,26,Tory Lanez
29,0.505,0.878,10,-0.855,0,0.195,0.0202,0.0,0.741,0.397,96.078,109270,4,2409408,109.2702,0,0,22050,1,0.0,109.2702,-0.855,96.078,0.0,4,0.893,10,0.329,0,0.432,26,Tory Lanez
30,0.745,0.715,1,-3.368,0,0.245,0.128,0.0,0.182,0.342,94.513,136032,4,2999500,136.03175,0,0,22050,1,0.16272,130.58322,-3.368,94.513,0.33,4,0.841,1,0.528,0,0.522,26,KIKA
31,0.64,0.6,11,-7.466,0,0.32,0.501,0.0,0.462,0.581,89.964,176000,4,3880800,176.0,0,0,22050,1,2.36263,172.08308,-7.466,89.964,0.092,4,0.721,11,0.319,0,0.573,26,Tory Lanez
32,0.383,0.531,5,-7.814,0,0.0741,0.0753,0.000102,0.108,0.0375,105.971,293307,4,6467412,293.30667,0,0,22050,1,0.0,290.73706,-7.814,105.971,0.45,4,0.872,5,0.657,0,0.51,26,In For It
33,0.434,0.695,10,-7.464,0,0.485,0.0168,0.0,0.834,0.16,167.309,318840,4,7030422,318.84,0,0,22050,1,0.38245,318.84,-7.464,167.309,0.051,4,0.337,10,0.369,0,0.369,26,Lord Knows (feat. Tory Lanez)
34,0.335,0.839,1,-6.231,1,0.349,0.0455,0.0,0.155,0.316,86.945,251533,5,5546304,251.53307,0,0,22050,1,0.0,248.23293,-6.231,86.945,0.124,5,0.89,1,0.342,1,0.52,26,Tory Lanez
35,0.781,0.674,1,-7.015,1,0.234,0.000301,0.0,0.104,0.14,143.965,267082,4,5889147,267.0815,0,0,22050,1,0.0,267.08148,-7.015,143.965,0.226,4,1.0,1,0.355,1,0.212,26,"Tuh (feat. EST Gee, VV$ Ken)"
36,0.752,0.429,6,-15.387,1,0.0901,0.14,0.0,0.0884,0.517,137.96,210129,4,4633344,210.12898,0,0,22050,1,0.0,200.63202,-15.387,137.96,0.255,4,1.0,6,0.673,1,0.532,26,Tory Lanez
37,0.698,0.66,0,-7.883,1,0.052,0.0226,0.0,0.0622,0.451,159.949,248521,4,5479887,248.52095,0,0,22050,1,0.20884,239.46739,-7.883,159.949,0.743,4,0.987,0,0.671,1,0.617,26,TAlk tO Me (with Rich The Kid feat. Lil Wayne) - Remix
38,0.745,0.561,6,-9.844,1,0.324,0.143,0.0,0.333,0.514,131.148,129774,4,2861517,129.77402,0,0,22050,1,0.0,129.77402,-9.844,131.148,0.298,4,0.985,6,0.0,1,0.004,26,Tory Lanez
39,0.844,0.563,1,-7.739,1,0.0848,0.00747,0.0,0.131,0.39,134.967,149376,4,3293741,149.376,0,0,22050,1,0.0,140.96254,-7.739,134.967,0.408,4,1.0,1,0.505,1,0.557,26,Tory Lanez
40,0.661,0.563,0,-10.39,0,0.252,0.0404,1.01e-06,0.0823,0.78,179.957,254667,4,5615400,254.66667,0,0,22050,1,0.0,228.7746,-10.39,179.957,0.166,4,1.0,0,0.602,0,0.771,26,Feels (feat. Chris Brown)
41,0.625,0.552,5,-9.425,0,0.214,0.00268,1.58e-06,0.189,0.488,160.119,187925,4,4143744,187.9249,0,0,22050,1,0.0,185.49841,-9.425,160.119,0.133,4,1.0,5,0.358,0,0.486,26,Tory Lanez
42,0.709,0.562,11,-10.326,1,0.116,0.048,0.0,0.207,0.265,88.027,169763,4,3743277,169.76312,0,0,22050,1,0.08766,162.54549,-10.326,88.027,0.079,4,1.0,11,0.365,1,0.444,26,10 F*CKS (with Mansa)
43,0.616,0.537,8,-7.719,0,0.139,0.0932,0.000157,0.107,0.465,122.65,175252,4,3864301,175.25175,0,0,22050,1,0.20313,166.59737,-7.719,122.65,0.399,4,1.0,8,0.731,0,0.623,26,Comeback (feat. Tory Lanez and 30 Roc)
44,0.754,0.58,1,-8.906,0,0.32,0.115,0.0,0.106,0.443,83.459,198374,4,4374144,198.37389,0,0,22050,1,2.06658,191.97678,-8.906,83.459,0.316,4,1.0,1,0.467,0,0.574,26,Tory Lanez
45,0.731,0.657,0,-8.56,1,0.0434,0.0591,0.0,0.0874,0.49,159.97,184490,4,4067999,184.48975,0,0,22050,1,0.22639,178.30603,-8.56,159.97,0.566,4,1.0,0,0.932,1,0.741,26,TAlk tO Me (with Rich The Kid)
46,0.752,0.429,6,-15.387,1,0.0901,0.14,0.0,0.0884,0.517,137.96,210129,4,4633344,210.12898,0,0,22050,1,0.0,200.63202,-15.387,137.96,0.255,4,1.0,6,0.673,1,0.532,26,Tory Lanez
47,0.639,0.547,7,-6.237,0,0.0434,0.115,0.0,0.373,0.117,129.939,208173,4,4590222,208.17332,0,0,22050,1,0.26707,206.14676,-6.237,129.939,0.426,4,1.0,7,0.229,0,0.34,26,Shooters
48,0.653,0.625,9,-5.666,1,0.0541,0.0319,0.0,0.223,0.35,118.039,193567,4,4268160,193.56735,0,0,22050,1,0.09878,186.34595,-5.666,118.039,0.42,4,1.0,9,0.633,1,0.587,26,Tory Lanez
49,0.521,0.368,6,-9.533,1,0.177,0.468,0.0,0.138,0.607,123.423,178547,4,3936954,178.54668,0,0,22050,1,0.0,173.99873,-9.533,123.423,0.132,4,1.0,6,0.414,1,0.487,26,Distance
0,0.32,0.466,8,-6.77,1,0.0374,0.00645,0.0,0.133,0.338,177.693,229304,3,5056143,229.30354,0,0,22050,1,0.0,224.73433,-6.77,177.693,0.119,3,1.0,8,0.505,1,0.586,27,Get Along Better
1,0.571,0.767,2,-5.16,1,0.287,0.336,0.0,0.0809,0.605,93.421,161684,4,3565137,161.68422,0,0,22050,1,0.0,158.2498,-5.16,93.421,0.259,4,1.0,2,0.394,1,0.51,27,Chosen (feat. Ty Dolla $ign)
2,0.75,0.491,11,-8.326,1,0.117,0.0898,0.0,0.109,0.711,105.008,187671,4,4138149,187.67116,0,0,22050,1,0.10431,181.87029,-8.326,105.008,0.287,4,1.0,11,0.597,1,0.559,27,Wavy (feat. Joe Moses)
3,0.782,0.51,4,-5.724,0,0.0419,0.143,0.0,0.115,0.118,99.993,143375,4,3161428,143.37543,0,0,22050,1,0.0,143.37541,-5.724,99.993,0.167,4,1.0,4,0.281,0,0.356,27,Spicy (feat. Post Malone)
4,0.493,0.653,0,-5.666,0,0.0466,0.269,0.0,0.511,0.852,142.347,121573,4,2680684,121.57297,0,0,22050,1,0.0,121.57297,-5.666,142.347,0.208,4,1.0,0,0.06,0,0.029,27,WUSYANAME (feat. Youngboy Never Broke Again & Ty Dolla $ign)
5,0.75,0.56,8,-8.094,1,0.105,0.546,0.0,0.111,0.459,140.06,221440,4,4882752,221.44,0,0,22050,1,2.46132,217.06593,-8.094,140.06,0.495,4,0.84,8,0.469,1,0.513,27,Psycho (feat. Ty Dolla $ign)
6,0.795,0.899,0,-4.202,1,0.0685,0.00235,0.000392,0.199,0.329,125.978,198839,4,4384406,198.83926,0,0,22050,1,2.00853,196.32472,-4.202,125.978,0.974,4,0.997,0,0.02,1,0.24,27,Midnight Hour with Boys Noize & Ty Dolla $ign
7,0.805,0.33,1,-8.712,0,0.1,0.22,0.0,0.105,0.211,121.97,242983,4,5357784,242.9834,0,0,22050,1,0.0,235.45033,-8.712,121.97,0.382,4,1.0,1,0.362,0,0.376,27,"Or Nah (feat. The Weeknd, Wiz Khalifa & DJ Mustard) - Remix"
8,0.872,0.814,0,-4.568,1,0.155,0.00485,1.96e-06,0.214,0.57,98.985,199427,4,4397374,199.42738,0,0,22050,1,0.09873,194.30458,-4.568,98.985,0.202,4,1.0,0,0.749,1,0.702,27,Hot Girl Summer (feat. Nicki Minaj & Ty Dolla $ign)
9,0.61,0.725,8,-5.131,1,0.15,0.367,0.0,0.154,0.291,146.163,201788,4,4449424,201.78793,0,0,22050,1,0.35401,194.7806,-5.131,146.163,0.334,4,1.0,8,0.428,1,0.545,27,Nights Like This (feat. Ty Dolla $ign)
10,0.708,0.497,1,-8.419,0,0.0414,0.00476,0.0,0.0726,0.399,122.004,267547,4,5899404,267.54666,0,0,22050,1,0.0,248.11102,-8.419,122.004,0.47,4,1.0,1,0.746,0,0.577,27,B.E.D. - Remix
11,0.822,0.502,7,-7.38,1,0.148,0.0312,0.000887,0.114,0.525,73.003,210200,4,4634910,210.2,0,0,22050,1,0.0,198.8789,-7.38,73.003,0.297,4,1.0,7,0.287,1,0.438,27,It's A Vibe
12,0.803,0.585,8,-5.861,1,0.0432,0.103,3.94e-06,0.0644,0.593,105.017,214480,4,4729284,214.48,0,0,22050,1,0.0,209.95483,-5.861,105.017,0.715,4,1.0,8,0.522,1,0.641,27,Work from Home (feat. Ty Dolla $ign)
13,0.783,0.524,1,-6.828,1,0.115,0.0404,0.0,0.087,0.153,144.989,172320,4,3799656,172.32,0,0,22050,1,0.0,158.32526,-6.828,144.989,0.474,4,1.0,1,0.537,1,0.499,27,Bacc Seat (feat. Ty Dolla $ign)
14,0.821,0.628,1,-4.932,1,0.117,0.0852,0.0,0.253,0.179,102.023,197995,4,4365789,197.99496,0,0,22050,1,0.0,188.91174,-4.932,102.023,0.578,4,1.0,1,0.788,1,0.566,27,I Apologize
15,0.697,0.4,5,-5.888,0,0.0511,0.106,0.0,0.102,0.443,179.007,245520,4,5413716,245.52,0,0,22050,1,0.0,222.53424,-5.888,179.007,0.124,4,1.0,5,0.363,0,0.448,27,Impatient
16,0.591,0.719,11,-7.824,0,0.215,0.0201,3.17e-06,0.906,0.142,100.014,186805,4,4119060,186.80544,0,0,22050,1,0.0,186.80544,-7.824,100.014,0.52,4,1.0,11,0.69,0,0.681,27,Lifetime (with Ty Dolla $ign & 070 Shake)
17,0.854,0.547,9,-7.983,0,0.121,0.0286,0.0,0.0709,0.431,98.99,245013,4,5402544,245.01334,0,0,22050,1,0.16834,241.7952,-7.983,98.99,0.615,4,1.0,9,0.266,0,0.313,27,Nothin' Like Me (feat. Ty Dolla $ign)
18,0.649,0.478,7,-7.503,0,0.0481,0.274,0.0,0.176,0.151,99.967,264098,4,5823360,264.09796,0,0,22050,1,0.0,264.09796,-7.503,99.967,0.524,4,0.998,7,0.267,0,0.424,27,She Don't (feat. Ty Dolla $Ign)
19,0.443,0.623,0,-6.717,0,0.0718,0.0468,0.0,0.247,0.156,79.365,233000,4,5137650,233.0,0,0,22050,1,0.0,226.88219,-6.717,79.365,0.238,4,1.0,0,0.047,0,0.564,27,Scared of the Dark (feat. XXXTENTACION)
20,0.545,0.534,8,-6.874,0,0.047,0.235,0.0,0.345,0.24,140.021,480187,4,10588116,480.18668,0,0,22050,1,0.0,473.69867,-6.874,140.021,0.374,4,0.71,8,0.0,0,0.085,27,Cinderella (feat. Ty Dolla $ign)
21,0.502,0.786,9,-4.378,0,0.317,0.255,0.0,0.65,0.739,169.021,243491,4,5368976,243.49098,0,0,22050,1,0.0,237.01768,-4.378,169.021,0.088,4,0.886,9,0.229,0,0.455,27,"Sucker for Pain (with Wiz Khalifa, Imagine Dragons, Logic & Ty Dolla $ign feat. X Ambassadors)"
22,0.552,0.599,1,-5.75,0,0.0404,0.0703,0.0,0.0986,0.0916,161.884,208457,4,4596484,208.45732,0,0,22050,1,0.37329,199.32008,-5.75,161.884,0.225,4,1.0,1,0.769,0,0.78,27,safety net (feat. Ty Dolla $ign)
23,0.75,0.537,7,-9.357,1,0.242,0.144,0.0,0.157,0.517,80.012,170154,4,3751894,170.15392,0,0,22050,1,0.0,167.2301,-9.357,80.012,0.206,4,1.0,7,0.711,1,0.633,27,No More (feat. Ty Dolla $ign)
24,0.679,0.516,0,-6.371,0,0.0452,0.199,0.0,0.0965,0.716,120.074,202008,4,4454273,202.00784,0,0,22050,1,0.1049,194.86766,-6.371,120.074,0.269,4,1.0,0,0.771,0,0.76,27,Hit Different
25,0.818,0.598,10,-5.948,0,0.113,0.0573,1.32e-06,0.634,0.331,111.052,231618,4,5107180,231.61813,0,0,22050,1,0.0,228.37405,-5.948,111.052,0.698,4,1.0,10,0.525,0,0.622,27,"Ego Death (feat. Kanye West, FKA twigs & Skrillex)"
26,0.747,0.393,8,-6.139,1,0.134,0.0253,2.94e-05,0.362,0.471,128.016,301736,4,6653286,301.73633,0,0,22050,1,0.33678,301.73633,-6.139,128.016,0.501,4,0.748,8,0.49,1,0.478,27,Straight Up (feat. Jagged Edge)
27,0.658,0.747,8,-6.567,0,0.0971,0.138,0.0,0.129,0.326,120.073,164268,4,3622103,164.26772,0,0,22050,1,0.21474,160.04935,-6.567,120.073,0.387,4,0.89,8,0.674,0,0.602,27,"The Business, Pt. II"
28,0.673,0.514,1,-10.078,1,0.287,0.0676,0.000182,0.0866,0.38,184.064,156563,4,3452208,156.56271,0,0,22050,1,0.0,149.04308,-10.078,184.064,0.222,4,1.0,1,0.925,1,0.701,27,Russian Cream
